PERCENTAGE OF VISITS FOR INFLUENZA-LIKE-ILLNESS REPORTED BY SENTINEL PROVIDERS
REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
States,Louisiana,2022,46,X,4.95741,X,X,X,X,X,X,2130,87,42966
States,Maine,2022,46,X,2.37026,X,X,X,X,X,X,380,53,16032
States,Maryland,2022,46,X,5.95182,X,X,X,X,X,X,2767,64,46490
States,Massachusetts,2022,46,X,2.77051,X,X,X,X,X,X,2254,95,81357
States,Michigan,2022,46,X,2.10489,X,X,X,X,X,X,1837,154,87273
States,Minnesota,2022,46,X,4.43278,X,X,X,X,X,X,1681,71,37922
States,Mississippi,2022,46,X,7.34942,X,X,X,X,X,X,1014,31,13797
States,Missouri,2022,46,X,3.48544,X,X,X,X,X,X,996,41,28576
States,Montana,2022,46,X,2.07526,X,X,X,X,X,X,150,28,7228
States,Nebraska,2022,46,X,6.24469,X,X,X,X,X,X,1175,85,18816
States,Nevada,2022,46,X,2.60814,X,X,X,X,X,X,530,32,20321
States,New Hampshire,2022,46,X,0.364964,X,X,X,X,X,X,6,10,1644
States,New Jersey,2022,46,X,7.45082,X,X,X,X,X,X,2193,31,29433
States,New Mexico,2022,46,X,9.19738,X,X,X,X,X,X,2301,38,25018
States,New York,2022,46,X,4.53211,X,X,X,X,X,X,2778,123,61296
States,North Carolina,2022,46,X,5.90941,X,X,X,X,X,X,5665,141,95864
States,North Dakota,2022,46,X,4.46845,X,X,X,X,X,X,182,14,4073
States,Ohio,2022,46,X,6.90066,X,X,X,X,X,X,3124,88,45271
States,Oklahoma,2022,46,X,5.10501,X,X,X,X,X,X,931,31,18237
States,Oregon,2022,46,X,3.4368,X,X,X,X,X,X,1539,90,44780
States,Pennsylvania,2022,46,X,3.10979,X,X,X,X,X,X,2160,104,69458
States,Rhode Island,2022,46,X,2.03111,X,X,X,X,X,X,282,25,13884
States,South Carolina,2022,46,X,7.30863,X,X,X,X,X,X,2554,40,34945
States,South Dakota,2022,46,X,1.94346,X,X,X,X,X,X,187,32,9622
States,Tennessee,2022,46,X,10.0786,X,X,X,X,X,X,3718,101,36890
States,Texas,2022,46,X,9.87538,X,X,X,X,X,X,3677,50,37234
States,Utah,2022,46,X,4.14092,X,X,X,X,X,X,851,47,20551
States,Vermont,2022,46,X,1.29083,X,X,X,X,X,X,66,13,5113
States,Virginia,2022,46,X,7.98452,X,X,X,X,X,X,9408,171,117828
States,Washington,2022,46,X,7.4949,X,X,X,X,X,X,3563,74,47539
States,West Virginia,2022,46,X,4.01335,X,X,X,X,X,X,553,46,13779
States,Wisconsin,2022,46,X,2.69281,X,X,X,X,X,X,581,34,21576
States,Wyoming,2022,46,X,4.57227,X,X,X,X,X,X,186,18,4068
States,Commonwealth of the Northern Mariana Islands,2022,46,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,46,X,7.5028,X,X,X,X,X,X,201,7,2679
States,Virgin Islands,2022,46,X,2.9908,X,X,X,X,X,X,39,4,1304
States,New York City,2022,46,X,8.72032,X,X,X,X,X,X,11068,107,126922
States,Alabama,2022,47,X,7.48371,X,X,X,X,X,X,3400,104,45432
States,Alaska,2022,47,X,3.73747,X,X,X,X,X,X,164,12,4388
States,Arizona,2022,47,X,5.1742,X,X,X,X,X,X,1099,43,21240
States,Arkansas,2022,47,X,7.85509,X,X,X,X,X,X,1392,51,17721
States,California,2022,47,X,8.85566,X,X,X,X,X,X,22774,223,257169
States,Colorado,2022,47,X,9.47875,X,X,X,X,X,X,4648,98,49036
States,Connecticut,2022,47,X,7.03994,X,X,X,X,X,X,3303,70,46918
States,Delaware,2022,47,X,3.20377,X,X,X,X,X,X,394,27,12298
States,District of Columbia,2022,47,X,11.0104,X,X,X,X,X,X,571,4,5186
States,Florida,2022,47,X,5.89708,X,X,X,X,X,X,13872,361,235235
States,Georgia,2022,47,X,6.80558,X,X,X,X,X,X,5193,105,76305
States,Hawaii,2022,47,X,4.18114,X,X,X,X,X,X,939,41,22458
States,Idaho,2022,47,X,7.78763,X,X,X,X,X,X,817,30,10491
States,Illinois,2022,47,X,6.56306,X,X,X,X,X,X,5021,180,76504
States,Indiana,2022,47,X,6.34942,X,X,X,X,X,X,3788,107,59659
States,Iowa,2022,47,X,5.75607,X,X,X,X,X,X,185,16,3214
States,Kansas,2022,47,X,8.03417,X,X,X,X,X,X,1439,36,17911
States,Kentucky,2022,47,X,11.077,X,X,X,X,X,X,4292,76,38747
States,Louisiana,2022,47,X,5.74114,X,X,X,X,X,X,2559,87,44573
States,Maine,2022,47,X,4.2112,X,X,X,X,X,X,591,51,14034
States,Maryland,2022,47,X,7.29946,X,X,X,X,X,X,3153,65,43195
States,Massachusetts,2022,47,X,4.58742,X,X,X,X,X,X,3200,95,69756
States,Michigan,2022,47,X,2.4058,X,X,X,X,X,X,2040,155,84795
States,Minnesota,2022,47,X,6.11175,X,X,X,X,X,X,1749,70,28617
States,Mississippi,2022,47,X,9.39057,X,X,X,X,X,X,1282,31,13652
States,Missouri,2022,47,X,5.53674,X,X,X,X,X,X,1733,41,31300
States,Montana,2022,47,X,4.21356,X,X,X,X,X,X,307,28,7286
States,Nebraska,2022,47,X,10.3523,X,X,X,X,X,X,1669,84,16122
States,Nevada,2022,47,X,3.7994,X,X,X,X,X,X,697,31,18345
States,New Hampshire,2022,47,X,0.899888,X,X,X,X,X,X,8,10,889
States,New Jersey,2022,47,X,8.96695,X,X,X,X,X,X,2670,32,29776
States,New Mexico,2022,47,X,13.9264,X,X,X,X,X,X,3250,36,23337
States,New York,2022,47,X,5.84341,X,X,X,X,X,X,3513,124,60119
States,North Carolina,2022,47,X,6.15102,X,X,X,X,X,X,5616,142,91302
States,North Dakota,2022,47,X,6.49351,X,X,X,X,X,X,225,13,3465
States,Ohio,2022,47,X,10.2964,X,X,X,X,X,X,4273,87,41500
States,Oklahoma,2022,47,X,6.66363,X,X,X,X,X,X,1315,33,19734
States,Oregon,2022,47,X,5.47444,X,X,X,X,X,X,2456,79,44863
States,Pennsylvania,2022,47,X,4.24753,X,X,X,X,X,X,2841,103,66886
States,Rhode Island,2022,47,X,3.45425,X,X,X,X,X,X,399,24,11551
States,South Carolina,2022,47,X,8.93056,X,X,X,X,X,X,2967,39,33223
States,South Dakota,2022,47,X,3.26162,X,X,X,X,X,X,282,32,8646
States,Tennessee,2022,47,X,13.3386,X,X,X,X,X,X,4851,102,36368
States,Texas,2022,47,X,9.18269,X,X,X,X,X,X,4948,61,53884
States,Utah,2022,47,X,5.48588,X,X,X,X,X,X,1006,48,18338
States,Vermont,2022,47,X,2.21533,X,X,X,X,X,X,100,12,4514
States,Virginia,2022,47,X,9.21262,X,X,X,X,X,X,10631,171,115396
States,Washington,2022,47,X,12.9332,X,X,X,X,X,X,5945,74,45967
States,West Virginia,2022,47,X,4.19304,X,X,X,X,X,X,424,46,10112
States,Wisconsin,2022,47,X,3.88717,X,X,X,X,X,X,842,34,21661
States,Wyoming,2022,47,X,6.82759,X,X,X,X,X,X,198,18,2900
States,Commonwealth of the Northern Mariana Islands,2022,47,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,47,X,8.62137,X,X,X,X,X,X,217,7,2517
States,Virgin Islands,2022,47,X,2.42567,X,X,X,X,X,X,31,4,1278
States,New York City,2022,47,X,11.6978,X,X,X,X,X,X,13642,106,116620
States,Alabama,2022,48,X,6.18675,X,X,X,X,X,X,3240,108,52370
States,Alaska,2022,48,X,3.91354,X,X,X,X,X,X,172,12,4395
States,Arizona,2022,48,X,5.40803,X,X,X,X,X,X,1391,43,25721
States,Arkansas,2022,48,X,7.09427,X,X,X,X,X,X,1314,48,18522
States,California,2022,48,X,8.20078,X,X,X,X,X,X,26030,221,317409
States,Colorado,2022,48,X,9.25633,X,X,X,X,X,X,5209,98,56275
States,Connecticut,2022,48,X,8.25718,X,X,X,X,X,X,4364,70,52851
States,Delaware,2022,48,X,3.67624,X,X,X,X,X,X,580,27,15777
States,District of Columbia,2022,48,X,11.4517,X,X,X,X,X,X,736,4,6427
States,Florida,2022,48,X,5.74952,X,X,X,X,X,X,15284,360,265831
States,Georgia,2022,48,X,6.03757,X,X,X,X,X,X,4837,105,80115
States,Hawaii,2022,48,X,3.82854,X,X,X,X,X,X,1363,40,35601
States,Idaho,2022,48,X,6.80342,X,X,X,X,X,X,733,31,10774
States,Illinois,2022,48,X,6.29991,X,X,X,X,X,X,5396,180,85652
States,Indiana,2022,48,X,7.2188,X,X,X,X,X,X,4807,108,66590
States,Iowa,2022,48,X,4.60336,X,X,X,X,X,X,271,15,5887
States,Kansas,2022,48,X,7.01993,X,X,X,X,X,X,1448,33,20627
States,Kentucky,2022,48,X,10.1942,X,X,X,X,X,X,4320,77,42377
States,Louisiana,2022,48,X,5.05071,X,X,X,X,X,X,2440,87,48310
States,Maine,2022,48,X,5.61174,X,X,X,X,X,X,899,52,16020
States,Maryland,2022,48,X,6.50978,X,X,X,X,X,X,3148,65,48358
States,Massachusetts,2022,48,X,6.31883,X,X,X,X,X,X,5451,95,86266
States,Michigan,2022,48,X,2.73509,X,X,X,X,X,X,2597,153,94951
States,Minnesota,2022,48,X,5.07033,X,X,X,X,X,X,1950,71,38459
States,Mississippi,2022,48,X,7.83277,X,X,X,X,X,X,1111,32,14184
States,Missouri,2022,48,X,6.03798,X,X,X,X,X,X,2038,41,33753
States,Montana,2022,48,X,3.93477,X,X,X,X,X,X,304,28,7726
States,Nebraska,2022,48,X,8.6118,X,X,X,X,X,X,1603,85,18614
States,Nevada,2022,48,X,3.59971,X,X,X,X,X,X,800,32,22224
States,New Hampshire,2022,48,X,1.42857,X,X,X,X,X,X,22,9,1540
States,New Jersey,2022,48,X,9.7561,X,X,X,X,X,X,3264,32,33456
States,New Mexico,2022,48,X,14.0904,X,X,X,X,X,X,3876,38,27508
States,New York,2022,48,X,6.83606,X,X,X,X,X,X,4606,124,67378
States,North Carolina,2022,48,X,6.13547,X,X,X,X,X,X,6077,143,99047
States,North Dakota,2022,48,X,6.28394,X,X,X,X,X,X,243,13,3867
States,Ohio,2022,48,X,9.52824,X,X,X,X,X,X,4609,87,48372
States,Oklahoma,2022,48,X,8.08012,X,X,X,X,X,X,1662,32,20569
States,Oregon,2022,48,X,5.73999,X,X,X,X,X,X,2763,88,48136
States,Pennsylvania,2022,48,X,4.52839,X,X,X,X,X,X,3354,104,74066
States,Rhode Island,2022,48,X,5.44247,X,X,X,X,X,X,770,23,14148
States,South Carolina,2022,48,X,7.83351,X,X,X,X,X,X,2872,39,36663
States,South Dakota,2022,48,X,3.08723,X,X,X,X,X,X,304,31,9847
States,Tennessee,2022,48,X,11.9234,X,X,X,X,X,X,4666,101,39133
States,Texas,2022,48,X,8.16427,X,X,X,X,X,X,5139,59,62945
States,Utah,2022,48,X,5.04149,X,X,X,X,X,X,1118,48,22176
States,Vermont,2022,48,X,2.62866,X,X,X,X,X,X,142,13,5402
States,Virginia,2022,48,X,8.60075,X,X,X,X,X,X,10552,171,122687
States,Washington,2022,48,X,11.7328,X,X,X,X,X,X,6043,74,51505
States,West Virginia,2022,48,X,3.47468,X,X,X,X,X,X,481,44,13843
States,Wisconsin,2022,48,X,4.37733,X,X,X,X,X,X,1058,34,24170
States,Wyoming,2022,48,X,6.22914,X,X,X,X,X,X,224,16,3596
States,Commonwealth of the Northern Mariana Islands,2022,48,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,48,X,8.85564,X,X,X,X,X,X,219,7,2473
States,Virgin Islands,2022,48,X,1.63297,X,X,X,X,X,X,21,4,1286
States,New York City,2022,48,X,12.9247,X,X,X,X,X,X,17731,106,137187
States,Alabama,2022,49,X,4.65066,X,X,X,X,X,X,2343,107,50380
States,Alaska,2022,49,X,3.75451,X,X,X,X,X,X,156,12,4155
States,Arizona,2022,49,X,5.36996,X,X,X,X,X,X,1130,33,21043
States,Arkansas,2022,49,X,6.03581,X,X,X,X,X,X,1055,48,17479
States,California,2022,49,X,7.18702,X,X,X,X,X,X,21518,223,299401
States,Colorado,2022,49,X,8.97819,X,X,X,X,X,X,4808,98,53552
States,Connecticut,2022,49,X,7.52155,X,X,X,X,X,X,3778,70,50229
States,Delaware,2022,49,X,3.07895,X,X,X,X,X,X,468,28,15200
States,District of Columbia,2022,49,X,8.84727,X,X,X,X,X,X,581,4,6567
States,Florida,2022,49,X,5.73731,X,X,X,X,X,X,15359,360,267704
States,Georgia,2022,49,X,5.31983,X,X,X,X,X,X,4125,104,77540
States,Hawaii,2022,49,X,3.87004,X,X,X,X,X,X,1340,39,34625
States,Idaho,2022,49,X,9.09186,X,X,X,X,X,X,868,31,9547
States,Illinois,2022,49,X,5.88178,X,X,X,X,X,X,4861,180,82645
States,Indiana,2022,49,X,7.30833,X,X,X,X,X,X,4688,107,64146
States,Iowa,2022,49,X,4.18232,X,X,X,X,X,X,256,15,6121
States,Kansas,2022,49,X,6.98332,X,X,X,X,X,X,1432,34,20506
States,Kentucky,2022,49,X,8.06273,X,X,X,X,X,X,2915,77,36154
States,Louisiana,2022,49,X,3.99378,X,X,X,X,X,X,1850,87,46322
States,Maine,2022,49,X,7.92808,X,X,X,X,X,X,1239,52,15628
States,Maryland,2022,49,X,5.2272,X,X,X,X,X,X,2372,63,45378
States,Massachusetts,2022,49,X,7.89965,X,X,X,X,X,X,6685,95,84624
States,Michigan,2022,49,X,3.2543,X,X,X,X,X,X,3084,153,94767
States,Minnesota,2022,49,X,4.64284,X,X,X,X,X,X,1712,71,36874
States,Mississippi,2022,49,X,5.95238,X,X,X,X,X,X,780,31,13104
States,Missouri,2022,49,X,6.00537,X,X,X,X,X,X,1970,41,32804
States,Montana,2022,49,X,4.48888,X,X,X,X,X,X,339,28,7552
States,Nebraska,2022,49,X,11.3675,X,X,X,X,X,X,2094,85,18421
States,Nevada,2022,49,X,3.35544,X,X,X,X,X,X,754,32,22471
States,New Hampshire,2022,49,X,2.11538,X,X,X,X,X,X,33,10,1560
States,New Jersey,2022,49,X,8.62705,X,X,X,X,X,X,2761,32,32004
States,New Mexico,2022,49,X,16.6005,X,X,X,X,X,X,4221,34,25427
States,New York,2022,49,X,8.18203,X,X,X,X,X,X,4894,124,59814
States,North Carolina,2022,49,X,4.64505,X,X,X,X,X,X,4310,144,92787
States,North Dakota,2022,49,X,14.2703,X,X,X,X,X,X,398,12,2789
States,Ohio,2022,49,X,9.45282,X,X,X,X,X,X,4255,85,45013
States,Oklahoma,2022,49,X,9.22488,X,X,X,X,X,X,1953,32,21171
States,Oregon,2022,49,X,5.537,X,X,X,X,X,X,2487,88,44916
States,Pennsylvania,2022,49,X,4.24185,X,X,X,X,X,X,3028,104,71384
States,Rhode Island,2022,49,X,6.88287,X,X,X,X,X,X,1006,25,14616
States,South Carolina,2022,49,X,6.28148,X,X,X,X,X,X,2033,40,32365
States,South Dakota,2022,49,X,3.39597,X,X,X,X,X,X,347,32,10218
States,Tennessee,2022,49,X,9.15309,X,X,X,X,X,X,3372,101,36840
States,Texas,2022,49,X,7.90764,X,X,X,X,X,X,4644,58,58728
States,Utah,2022,49,X,5.305,X,X,X,X,X,X,1161,48,21885
States,Vermont,2022,49,X,4.30243,X,X,X,X,X,X,239,14,5555
States,Virginia,2022,49,X,7.10843,X,X,X,X,X,X,8157,171,114751
States,Washington,2022,49,X,10.6642,X,X,X,X,X,X,5284,73,49549
States,West Virginia,2022,49,X,4.72193,X,X,X,X,X,X,675,45,14295
States,Wisconsin,2022,49,X,4.41543,X,X,X,X,X,X,1011,34,22897
States,Wyoming,2022,49,X,4.21235,X,X,X,X,X,X,146,15,3466
States,Commonwealth of the Northern Mariana Islands,2022,49,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,49,X,7.3636,X,X,X,X,X,X,193,7,2621
States,Virgin Islands,2022,49,X,0.937207,X,X,X,X,X,X,10,4,1067
States,New York City,2022,49,X,12.6295,X,X,X,X,X,X,16044,104,127036
States,Alabama,2022,50,X,4.16466,X,X,X,X,X,X,1902,107,45670
States,Alaska,2022,50,X,3.9563,X,X,X,X,X,X,134,12,3387
States,Arizona,2022,50,X,4.17597,X,X,X,X,X,X,954,43,22845
States,Arkansas,2022,50,X,5.32132,X,X,X,X,X,X,862,47,16199
States,California,2022,50,X,6.43924,X,X,X,X,X,X,18479,220,286975
States,Colorado,2022,50,X,9.44431,X,X,X,X,X,X,4961,98,52529
States,Connecticut,2022,50,X,6.4247,X,X,X,X,X,X,2972,70,46259
States,Delaware,2022,50,X,3.40751,X,X,X,X,X,X,490,28,14380
States,District of Columbia,2022,50,X,8.21485,X,X,X,X,X,X,468,4,5697
States,Florida,2022,50,X,6.28252,X,X,X,X,X,X,16677,361,265451
States,Georgia,2022,50,X,4.72517,X,X,X,X,X,X,3749,105,79341
States,Hawaii,2022,50,X,4.02856,X,X,X,X,X,X,1371,39,34032
States,Idaho,2022,50,X,9.56539,X,X,X,X,X,X,942,31,9848
States,Illinois,2022,50,X,6.13549,X,X,X,X,X,X,4377,173,71339
States,Indiana,2022,50,X,6.63536,X,X,X,X,X,X,3971,105,59846
States,Iowa,2022,50,X,6.41074,X,X,X,X,X,X,339,15,5288
States,Kansas,2022,50,X,6.27912,X,X,X,X,X,X,1132,34,18028
States,Kentucky,2022,50,X,5.79084,X,X,X,X,X,X,1917,78,33104
States,Louisiana,2022,50,X,3.61443,X,X,X,X,X,X,1537,87,42524
States,Maine,2022,50,X,9.69729,X,X,X,X,X,X,1480,50,15262
States,Maryland,2022,50,X,4.72869,X,X,X,X,X,X,2081,63,44008
States,Massachusetts,2022,50,X,8.72322,X,X,X,X,X,X,7292,95,83593
States,Michigan,2022,50,X,4.1351,X,X,X,X,X,X,4006,155,96878
States,Minnesota,2022,50,X,4.16788,X,X,X,X,X,X,1430,70,34310
States,Mississippi,2022,50,X,5.27225,X,X,X,X,X,X,641,31,12158
States,Missouri,2022,50,X,5.36761,X,X,X,X,X,X,1658,41,30889
States,Montana,2022,50,X,4.68316,X,X,X,X,X,X,371,28,7922
States,Nebraska,2022,50,X,11.5178,X,X,X,X,X,X,1998,85,17347
States,Nevada,2022,50,X,3.44763,X,X,X,X,X,X,740,32,21464
States,New Hampshire,2022,50,X,2.12766,X,X,X,X,X,X,32,10,1504
States,New Jersey,2022,50,X,7.43288,X,X,X,X,X,X,2151,31,28939
States,New Mexico,2022,50,X,16.9512,X,X,X,X,X,X,3972,35,23432
States,New York,2022,50,X,5.15234,X,X,X,X,X,X,2540,123,49298
States,North Carolina,2022,50,X,4.1676,X,X,X,X,X,X,3714,143,89116
States,North Dakota,2022,50,X,12.3215,X,X,X,X,X,X,509,14,4131
States,Ohio,2022,50,X,9.13739,X,X,X,X,X,X,4003,84,43809
States,Oklahoma,2022,50,X,8.26637,X,X,X,X,X,X,1646,33,19912
States,Oregon,2022,50,X,5.11878,X,X,X,X,X,X,2200,89,42979
States,Pennsylvania,2022,50,X,4.01022,X,X,X,X,X,X,2684,103,66929
States,Rhode Island,2022,50,X,6.8582,X,X,X,X,X,X,962,25,14027
States,South Carolina,2022,50,X,5.8498,X,X,X,X,X,X,1797,40,30719
States,South Dakota,2022,50,X,3.12997,X,X,X,X,X,X,256,31,8179
States,Tennessee,2022,50,X,7.25664,X,X,X,X,X,X,2551,101,35154
States,Texas,2022,50,X,7.05818,X,X,X,X,X,X,4013,58,56856
States,Utah,2022,50,X,5.76339,X,X,X,X,X,X,1214,48,21064
States,Vermont,2022,50,X,4.54803,X,X,X,X,X,X,241,14,5299
States,Virginia,2022,50,X,6.37148,X,X,X,X,X,X,7087,171,111230
States,Washington,2022,50,X,9.03203,X,X,X,X,X,X,4365,73,48328
States,West Virginia,2022,50,X,4.25842,X,X,X,X,X,X,584,44,13714
States,Wisconsin,2022,50,X,3.91484,X,X,X,X,X,X,879,34,22453
States,Wyoming,2022,50,X,9.07678,X,X,X,X,X,X,292,16,3217
States,Commonwealth of the Northern Mariana Islands,2022,50,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,50,X,6.59051,X,X,X,X,X,X,150,8,2276
States,Virgin Islands,2022,50,X,1.43241,X,X,X,X,X,X,16,4,1117
States,New York City,2022,50,X,11.8439,X,X,X,X,X,X,14855,106,125423
States,Alabama,2022,51,X,3.98366,X,X,X,X,X,X,1707,104,42850
States,Alaska,2022,51,X,2.20042,X,X,X,X,X,X,83,12,3772
States,Arizona,2022,51,X,4.25122,X,X,X,X,X,X,905,43,21288
States,Arkansas,2022,51,X,4.62027,X,X,X,X,X,X,626,47,13549
States,California,2022,51,X,6.48097,X,X,X,X,X,X,17211,209,265562
States,Colorado,2022,51,X,8.89574,X,X,X,X,X,X,4152,98,46674
States,Connecticut,2022,51,X,5.75337,X,X,X,X,X,X,2498,70,43418
States,Delaware,2022,51,X,3.00611,X,X,X,X,X,X,369,26,12275
States,District of Columbia,2022,51,X,7.19204,X,X,X,X,X,X,376,4,5228
States,Florida,2022,51,X,6.50865,X,X,X,X,X,X,16102,360,247394
States,Georgia,2022,51,X,4.56847,X,X,X,X,X,X,3185,104,69717
States,Hawaii,2022,51,X,4.46968,X,X,X,X,X,X,1220,39,27295
States,Idaho,2022,51,X,9.5219,X,X,X,X,X,X,948,31,9956
States,Illinois,2022,51,X,4.96167,X,X,X,X,X,X,3126,180,63003
States,Indiana,2022,51,X,5.52302,X,X,X,X,X,X,2744,107,49683
States,Iowa,2022,51,X,8.09453,X,X,X,X,X,X,274,15,3385
States,Kansas,2022,51,X,5.22977,X,X,X,X,X,X,775,36,14819
States,Kentucky,2022,51,X,5.08545,X,X,X,X,X,X,1479,78,29083
States,Louisiana,2022,51,X,3.26298,X,X,X,X,X,X,1226,87,37573
States,Maine,2022,51,X,8.36395,X,X,X,X,X,X,1252,51,14969
States,Maryland,2022,51,X,4.35901,X,X,X,X,X,X,1763,62,40445
States,Massachusetts,2022,51,X,8.89624,X,X,X,X,X,X,6988,95,78550
States,Michigan,2022,51,X,4.32553,X,X,X,X,X,X,3636,153,84059
States,Minnesota,2022,51,X,2.53356,X,X,X,X,X,X,770,70,30392
States,Mississippi,2022,51,X,5.01545,X,X,X,X,X,X,552,29,11006
States,Missouri,2022,51,X,4.71533,X,X,X,X,X,X,1215,41,25767
States,Montana,2022,51,X,5.18821,X,X,X,X,X,X,368,28,7093
States,Nebraska,2022,51,X,9.49929,X,X,X,X,X,X,1347,85,14180
States,Nevada,2022,51,X,2.83962,X,X,X,X,X,X,537,32,18911
States,New Hampshire,2022,51,X,2.16777,X,X,X,X,X,X,23,10,1061
States,New Jersey,2022,51,X,6.76435,X,X,X,X,X,X,1722,30,25457
States,New Mexico,2022,51,X,15.4059,X,X,X,X,X,X,3232,35,20979
States,New York,2022,51,X,6.92419,X,X,X,X,X,X,3956,120,57133
States,North Carolina,2022,51,X,3.99631,X,X,X,X,X,X,3159,139,79048
States,North Dakota,2022,51,X,8.74576,X,X,X,X,X,X,258,13,2950
States,Ohio,2022,51,X,8.51582,X,X,X,X,X,X,2975,83,34935
States,Oklahoma,2022,51,X,7.40073,X,X,X,X,X,X,1232,30,16647
States,Oregon,2022,51,X,4.20202,X,X,X,X,X,X,1565,87,37244
States,Pennsylvania,2022,51,X,3.37568,X,X,X,X,X,X,2110,103,62506
States,Rhode Island,2022,51,X,6.97303,X,X,X,X,X,X,830,24,11903
States,South Carolina,2022,51,X,5.64986,X,X,X,X,X,X,1601,38,28337
States,South Dakota,2022,51,X,2.4214,X,X,X,X,X,X,191,31,7888
States,Tennessee,2022,51,X,6.12142,X,X,X,X,X,X,1821,99,29748
States,Texas,2022,51,X,6.69468,X,X,X,X,X,X,3075,57,45932
States,Utah,2022,51,X,5.88293,X,X,X,X,X,X,1206,48,20500
States,Vermont,2022,51,X,7.35488,X,X,X,X,X,X,446,15,6064
States,Virginia,2022,51,X,6.04136,X,X,X,X,X,X,6307,171,104397
States,Washington,2022,51,X,7.24828,X,X,X,X,X,X,2927,72,40382
States,West Virginia,2022,51,X,4.76776,X,X,X,X,X,X,504,43,10571
States,Wisconsin,2022,51,X,3.49707,X,X,X,X,X,X,645,34,18444
States,Wyoming,2022,51,X,7.77735,X,X,X,X,X,X,204,15,2623
States,Commonwealth of the Northern Mariana Islands,2022,51,X,X,X,X,X,X,X,X,X,X,X
States,Puerto Rico,2022,51,X,5.74065,X,X,X,X,X,X,112,7,1951
States,Virgin Islands,2022,51,X,1.16592,X,X,X,X,X,X,13,4,1115
States,New York City,2022,51,X,10.725,X,X,X,X,X,X,12390,105,115525
States,Alabama,2022,52,X,4.22199,X,X,X,X,X,X,1946,105,46092
States,Alaska,2022,52,X,2.61976,X,X,X,X,X,X,105,12,4008
States,Arizona,2022,52,X,3.90219,X,X,X,X,X,X,857,44,21962
States,Arkansas,2022,52,X,4.49872,X,X,X,X,X,X,687,46,15271
States,California,2022,52,X,6.47401,X,X,X,X,X,X,15272,218,235897
States,Colorado,2022,52,X,7.10632,X,X,X,X,X,X,3112,98,43792
States,Connecticut,2022,52,X,5.13445,X,X,X,X,X,X,2276,70,44328
States,Delaware,2022,52,X,2.73877,X,X,X,X,X,X,314,25,11465
States,District of Columbia,2022,52,X,5.3603,X,X,X,X,X,X,212,4,3955
States,Florida,2022,52,X,6.3677,X,X,X,X,X,X,16271,358,255524
States,Georgia,2022,52,X,4.64459,X,X,X,X,X,X,3352,104,72170
States,Hawaii,2022,52,X,4.94031,X,X,X,X,X,X,1109,38,22448
States,Idaho,2022,52,X,5.05991,X,X,X,X,X,X,511,31,10099
States,Illinois,2022,52,X,3.78811,X,X,X,X,X,X,2520,178,66524
States,Indiana,2022,52,X,4.40335,X,X,X,X,X,X,2379,107,54027
States,Iowa,2022,52,X,5.02568,X,X,X,X,X,X,137,15,2726
States,Kansas,2022,52,X,4.38738,X,X,X,X,X,X,680,34,15499
States,Kentucky,2022,52,X,4.289,X,X,X,X,X,X,1360,75,31709
States,Louisiana,2022,52,X,3.77775,X,X,X,X,X,X,1676,87,44365
States,Maine,2022,52,X,7.24122,X,X,X,X,X,X,1099,51,15177
States,Maryland,2022,52,X,4.10191,X,X,X,X,X,X,1668,62,40664
States,Massachusetts,2022,52,X,7.95073,X,X,X,X,X,X,5893,95,74119
States,Michigan,2022,52,X,3.35122,X,X,X,X,X,X,2886,153,86118
States,Minnesota,2022,52,X,2.47454,X,X,X,X,X,X,605,71,24449
States,Mississippi,2022,52,X,5.84303,X,X,X,X,X,X,743,30,12716
States,Missouri,2022,52,X,3.72634,X,X,X,X,X,X,1061,41,28473
States,Montana,2022,52,X,3.64827,X,X,X,X,X,X,273,28,7483
States,Nebraska,2022,52,X,7.05905,X,X,X,X,X,X,1077,85,15257
States,Nevada,2022,52,X,2.81571,X,X,X,X,X,X,499,32,17722
States,New Hampshire,2022,52,X,1.93798,X,X,X,X,X,X,15,10,774
States,New Jersey,2022,52,X,5.92052,X,X,X,X,X,X,1670,30,28207
States,New Mexico,2022,52,X,12.2154,X,X,X,X,X,X,2645,37,21653
States,New York,2022,52,X,5.40239,X,X,X,X,X,X,3151,123,58326
States,North Carolina,2022,52,X,4.26756,X,X,X,X,X,X,3650,140,85529
States,North Dakota,2022,52,X,5.96044,X,X,X,X,X,X,220,12,3691
States,Ohio,2022,52,X,6.75321,X,X,X,X,X,X,2419,85,35820
States,Oklahoma,2022,52,X,5.75575,X,X,X,X,X,X,1297,29,22534
States,Oregon,2022,52,X,2.95826,X,X,X,X,X,X,1192,78,40294
States,Pennsylvania,2022,52,X,3.32892,X,X,X,X,X,X,2187,102,65697
